feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz250.216591757978_rt1486.4075	Metabolomics_Round	R3	-1.95634629334484	0.21948929133996	45	45	3.09811471297264e-11	2.62552094319715e-09
mz280.092299317281_rt311.506	Metabolomics_Round	R3	1.70134156218061	0.191168040781866	45	45	3.23093736208702e-11	2.7150734135185e-09
mz286.140212575571_rt306.6335	Metabolomics_Round	R3	-1.03162698824282	0.115951989867273	45	45	3.25826479359366e-11	2.71522066132805e-09
mz173.078691315589_rt1721.0775	Metabolomics_Round	R3	-1.06480758172281	0.119718926945431	45	45	3.2867496443729e-11	2.71632202014289e-09
mz268.962168867777_rt308.841	Metabolomics_Round	R3	1.59634229541952	0.180456506289652	45	45	3.81956762434468e-11	3.13079313470875e-09
mz86.0962893849109_rt642.271	Metabolomics_Round	R3	0.576957733823231	0.065263935885996	45	45	3.88894877815968e-11	3.16174697411356e-09
mz160.035351799187_rt289.995	Metabolomics_Round	R3	1.10913057153027	0.12571194972246	45	45	4.10883512136485e-11	3.31357671077811e-09
mz291.193346539417_rt1624.6895	Metabolomics_Round	R3	1.22572374647823	0.139157949552215	45	45	4.30157516911239e-11	3.44126013528991e-09
mz184.985760772536_rt1675.84	Metabolomics_Round	R3	-1.64645717590525	0.187030686329194	45	45	4.36956149871957e-11	3.46790595136474e-09
mz138.906597870773_rt308.526	Metabolomics_Round	R3	1.72221922514983	0.195840833525629	45	45	4.49680438244343e-11	3.54079085231766e-09
mz505.341621160501_rt782.7245	Metabolomics_Round	R3	0.875895636836419	0.0996517614097326	45	45	4.55934682716118e-11	3.56198970871967e-09
mz285.155236319924_rt680.1595	Metabolomics_Round	R3	1.2557305782846	0.142954617927456	45	45	4.63779329922801e-11	3.59518860405272e-09
mz297.261939850193_rt1466.122	Metabolomics_Round	R3	-1.24280718598863	0.141680288648719	45	45	4.81867655614397e-11	3.7066742739569e-09
mz354.894842358164_rt1725.2415	Metabolomics_Round	R3	-0.910423996035201	0.104577123537543	45	45	5.93052662539661e-11	4.52711956137146e-09
mz519.325209825515_rt1755.5135	Metabolomics_Round	R3	0.76617060815808	0.0881236739498768	45	45	6.14882405373704e-11	4.62317598025341e-09
mz534.295770572487_rt1755.0155	Metabolomics_Round	R3	0.71747977996475	0.0825229578418844	45	45	6.14805486453855e-11	4.62317598025341e-09
mz501.030850318477_rt317.6435	Metabolomics_Round	R3	1.15718370843505	0.133217295277218	45	45	6.30203592570638e-11	4.70301188485551e-09
mz153.087291530323_rt326.789	Metabolomics_Round	R3	-1.83295799816985	0.211937261378143	45	45	7.0991400100151e-11	5.25862222964081e-09
mz145.009507753084_rt238.62	Metabolomics_Round	R3	-2.52805798423998	0.293026037555327	45	45	7.58868780873439e-11	5.57991750642234e-09
mz329.230139173342_rt1480.39	Metabolomics_Round	R3	-1.88056117041235	0.218126114889947	45	45	7.73300350509881e-11	5.64452810591154e-09
mz460.311797785932_rt774.714	Metabolomics_Round	R3	0.875901253488684	0.101862611719574	45	45	8.30390405932293e-11	6.01732178211806e-09
mz780.552247626415_rt1298.949	Metabolomics_Round	R3	2.58868683808448	0.301465594614571	45	45	8.62005140501462e-11	6.18186910567775e-09
mz286.907481219185_rt1724.384	Metabolomics_Round	R3	-0.842122187153128	0.0980838470620283	45	45	8.65461674794886e-11	6.18186910567775e-09
mz394.21212328495_rt764.6675	Metabolomics_Round	R3	0.588647461129287	0.0687362818192949	45	45	9.27366806695944e-11	6.57706955103507e-09
mz155.061657425995_rt291.6295	Metabolomics_Round	R3	1.04851709850321	0.122615601206185	45	45	9.65021566642263e-11	6.79592652564974e-09
mz167.091504774639_rt307.307	Metabolomics_Round	R3	1.74875007619052	0.205129797328791	45	45	1.04822106851896e-10	7.33021726237032e-09
mz324.309046768123_rt1674.0585	Metabolomics_Round	R3	2.02260850510999	0.238264018317757	45	45	1.17526176613462e-10	8.16154004260156e-09
mz569.314671272785_rt796.0335	Metabolomics_Round	R3	0.595003573849297	0.0706893364570958	45	45	1.47554576688758e-10	1.0176177702673e-08
mz196.144552070338_rt884.8795	Metabolomics_Round	R3	1.51846985767708	0.181375200525927	45	45	1.70324048136191e-10	1.16660306942597e-08
mz279.232163394124_rt1465.952	Metabolomics_Round	R3	-1.0954538823908	0.130912474599705	45	45	1.72584533551904e-10	1.17404444593132e-08
mz446.887689184799_rt1728.707	Metabolomics_Round	R3	-0.976094803378438	0.117009217779725	45	45	1.87343774623289e-10	1.26583631502222e-08
mz393.209596920114_rt764.6605	Metabolomics_Round	R3	0.580728945203207	0.0697040921572037	45	45	1.93824815931584e-10	1.300837690816e-08
mz218.919881397098_rt1724.811	Metabolomics_Round	R3	-0.651108081281378	0.0782158549730857	45	45	1.98093866550597e-10	1.32062577700398e-08
mz324.274794677124_rt1480.6915	Metabolomics_Round	R3	-1.59461291356058	0.192229932998568	45	45	2.17374776198743e-10	1.43956805429631e-08
mz549.307720579379_rt1749.256	Metabolomics_Round	R3	1.0483932785118	0.126713660599233	45	45	2.32885753424464e-10	1.53214311463463e-08
mz362.926368399676_rt1727.104	Metabolomics_Round	R3	-0.578199098262138	0.0699160201023116	45	45	2.35733252693679e-10	1.54074021368417e-08
mz90.9765198405753_rt287.5975	Metabolomics_Round	R3	1.13685534401577	0.137903719275876	45	45	2.56183625486865e-10	1.66353003562899e-08
mz439.382602193209_rt1569.555	Metabolomics_Round	R3	1.85288385189485	0.225113686346864	45	45	2.67000001658113e-10	1.71400993636238e-08
mz548.36429615336_rt789.648	Metabolomics_Round	R3	0.829445994757444	0.100777982868221	45	45	2.67385550072532e-10	1.71400993636238e-08
mz297.290283578379_rt1617.745	Metabolomics_Round	R3	1.66122557562747	0.202025520585995	45	45	2.73936045861433e-10	1.74481557873524e-08
mz317.660179468297_rt1752.9245	Metabolomics_Round	R3	1.39207604488818	0.169551645556054	45	45	2.85109057271917e-10	1.80448770425264e-08
mz396.21302523321_rt699.974	Metabolomics_Round	R3	0.864295608451899	0.105307050926273	45	45	2.87809773689868e-10	1.81012436282936e-08
mz143.031773429916_rt306.0925	Metabolomics_Round	R3	0.979212383001238	0.119842291071413	45	45	3.23483194314363e-10	2.02176996446477e-08
mz369.239862843278_rt1729.13	Metabolomics_Round	R3	-1.28175165009119	0.157193816754607	45	45	3.41442376695411e-10	2.11650672769139e-08
mz419.142158890495_rt331.994	Metabolomics_Round	R3	1.03931528452313	0.127481897164191	45	45	3.42874089886006e-10	2.11650672769139e-08
mz570.31817246718_rt796.0375	Metabolomics_Round	R3	0.606287313538106	0.0747573571949179	45	45	3.92979440671874e-10	2.41091681393788e-08
mz481.26219243284_rt782.759	Metabolomics_Round	R3	0.595697587329598	0.073598129867876	45	45	4.1385757764401e-10	2.5235218149025e-08
mz216.922729423808_rt1724.649	Metabolomics_Round	R3	-0.655792439742219	0.081097581566618	45	45	4.23881194226686e-10	2.56897693470719e-08
mz217.104784468588_rt1721.5555	Metabolomics_Round	R3	-0.976180125256743	0.120784087588807	45	45	4.29954904349166e-10	2.59008978523594e-08
mz104.107069173111_rt315.764	Metabolomics_Round	R3	1.50073703984784	0.185915850456001	45	45	4.43824332226028e-10	2.65763073189239e-08
mz526.300508326944_rt1754.1455	Metabolomics_Round	R3	0.884248212976884	0.109737731025016	45	45	4.64667466924543e-10	2.76587777931275e-08
mz323.305861255531_rt1674.168	Metabolomics_Round	R3	2.09683799913833	0.260554439246261	45	45	4.80186383435947e-10	2.84133954695827e-08
mz482.265642024087_rt782.7325	Metabolomics_Round	R3	0.601880255486654	0.0749157081336799	45	45	5.01467318959291e-10	2.93752712738434e-08
mz220.008922834997_rt308.3245	Metabolomics_Round	R3	1.05685796516843	0.131555166578528	45	45	5.02317138782721e-10	2.93752712738434e-08
mz192.134408514084_rt641.194	Metabolomics_Round	R3	0.739116737594201	0.0925517954808908	45	45	5.85367275514722e-10	3.40329811345768e-08
