feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz278.572927973425_rt521.11	Category	Plus	0.0644613813069744	0.137472266345549	45	45	0.641562712629547	0.769464720038621
mz275.217701561765_rt1617.703	Metabolomics_Round	R3	-0.113456124875124	0.22649924988449	45	45	0.641579683568202	0.769464720038621
mz189.112360189425_rt1423.682	Category	Plus	-0.103321061760686	0.220646081081941	45	45	0.642015506373886	0.769895078994947
mz140.068427737943_rt283.591	Metabolomics_Round	R3	-0.160794918541234	0.320856914974359	45	45	0.642242662647498	0.769925671223223
mz396.311202569579_rt1173.244	Category	Plus	-0.217286439109926	0.464415137940076	45	45	0.642295559043323	0.769925671223223
mz612.881575024457_rt259.339	Metabolomics_Round	R3	-0.0547049731919177	0.116898359084963	45	45	0.642225148453165	0.769925671223223
mz258.971332619896_rt286.671	Metabolomics_Round	R3	-0.0691551542783806	0.138182858880097	45	45	0.642348987501535	0.769925671223223
mz247.129021471317_rt675.6865	Metabolomics_Round	R3	-0.104670973833407	0.2098366120194	45	45	0.642676530718876	0.770093480992998
mz153.041133828176_rt542.374	Category	Plus	-0.259174232505346	0.554343908016299	45	45	0.642720019236756	0.770093480992998
mz541.369598964017_rt1082.2835	Metabolomics_Round	R3	-0.111183889004046	0.23791352391598	45	45	0.642680135102233	0.770093480992998
mz423.211515312435_rt831.9045	Metabolomics_Round	R3	-0.39367587472272	0.788927301907937	45	45	0.642874377245872	0.770186147413288
mz341.266561678771_rt1476.056	Metabolomics_Round	R3	-0.287547198700475	0.615866603859951	45	45	0.642985582183234	0.770227098925772
mz436.871386742081_rt257.7735	Metabolomics_Round	R3	-0.0327010772031583	0.0651072382116935	45	45	0.643557768937444	0.770754495405248
mz303.155170270408_rt819.762	Metabolomics_Round	R3	0.187191797538158	0.374280304255539	45	45	0.643580003663382	0.770754495405248
mz94.0450276204074_rt1791.746	Category	Plus	-0.156086200733582	0.335003341574673	45	45	0.643857436111027	0.770994415173065
mz659.336224981622_rt793.043	Category	Plus	-0.102493826341854	0.220047614387194	45	45	0.644015559783676	0.771091426944057
mz230.175300792336_rt994.045	Metabolomics_Round	R3	-0.120329529608649	0.259234086015205	45	45	0.644920686503912	0.772082708612369
mz486.390425258123_rt1589.37	Metabolomics_Round	R3	0.134490336180047	0.272549972971443	45	45	0.645450619317132	0.77262463408802
mz141.066814331221_rt303.837	Metabolomics_Round	R3	-0.130675258597017	0.26386155656562	45	45	0.64565470663908	0.772737344899445
mz363.15528866123_rt649.197	Category	Plus	-0.0481203639596674	0.103879662481654	45	45	0.645776599132466	0.772737344899445
mz178.118977847511_rt309.828	Category	Plus	-0.079540310168831	0.171673590133957	45	45	0.645751257504683	0.772737344899445
mz232.896845851688_rt266.5355	Metabolomics_Round	R3	0.0319034439081121	0.0689908805422318	45	45	0.646159911261447	0.773103507132624
mz232.154581678107_rt738.221	Metabolomics_Round	R3	-0.0913311196362727	0.18491632710751	45	45	0.646413329046566	0.773144730585223
mz504.342685829771_rt1226.96	Metabolomics_Round	R3	0.255217010923382	0.517282799149173	45	45	0.646375178892291	0.773144730585223
mz650.634072415149_rt268.459	Metabolomics_Round	R3	0.0587630272149509	0.118449239238254	45	45	0.646426309242305	0.773144730585223
mz245.149853784795_rt684.291	Category	Plus	0.0629349680804115	0.136261117153542	45	45	0.646557851687523	0.77320958106616
mz601.286521566182_rt735.581	Category	Plus	-0.0753704576508127	0.163367290154635	45	45	0.646923836242369	0.773554748585877
mz315.283739002983_rt1324.597	Category	Plus	0.0640687223785599	0.138922837863197	45	45	0.647047489217179	0.773610101885675
mz292.253155960391_rt1583.316	Metabolomics_Round	R3	-0.0680736225344021	0.147960593650097	45	45	0.647832265057296	0.774455786081645
mz319.136428578711_rt708.047	Category	Plus	0.0747423012635223	0.162467254443056	45	45	0.648088965698859	0.774670052233875
mz160.075820560012_rt653.445	Category	Plus	0.0712851691258768	0.15504145977898	45	45	0.648266237497565	0.774789336079317
mz496.333479007598_rt1291.961	Category	Plus	-0.0453434919292154	0.0987687995596767	45	45	0.648695780568959	0.775117434064952
mz253.11620905216_rt597.3665	Metabolomics_Round	R3	0.66045361184549	1.34371540464958	45	45	0.648678594615502	0.775117434064952
mz219.210946453459_rt1325.014	Metabolomics_Round	R3	-0.217476370795845	0.448469547029685	45	45	0.648937575628188	0.775227136154948
mz557.445556985308_rt1706.793	Category	Plus	-0.107723443292268	0.234992930851269	45	45	0.649020158388923	0.775227136154948
mz267.18985747797_rt940.1365	Category	Plus	-0.169282566937089	0.36905012547614	45	45	0.649010549990446	0.775227136154948
mz150.151231421679_rt438.634	Metabolomics_Round	R3	-0.558957299565451	1.13576278610788	45	45	0.649527218617429	0.77566106092798
mz407.043416600268_rt530.8145	Category	Plus	-0.041323210339378	0.0902316140713292	45	45	0.649538572421091	0.77566106092798
mz299.306028164142_rt1409.868	Metabolomics_Round	R3	-0.311632037912318	0.637162210263733	45	45	0.649710878619808	0.775774183426637
mz177.131329553237_rt304.901	Category	Plus	0.17710916593831	0.38737906631549	45	45	0.649884477221242	0.775888821897376
mz396.086392047393_rt327.913	Category	Plus	-0.096886347802565	0.211905623087702	45	45	0.650008504121723	0.775944257039183
mz187.057902346907_rt295.023	Category	Plus	0.0566672051049836	0.124078972060496	45	45	0.65047493245592	0.776408370083457
mz399.30833021288_rt1571.221	Category	Plus	-0.0727120144705516	0.159618274193238	45	45	0.651218025411283	0.77710981552659
mz84.0805864543385_rt13.1565	Metabolomics_Round	R3	-0.0297059416996715	0.0652385573922616	45	45	0.651207582245103	0.77710981552659
mz173.173177969337_rt1296.386	Metabolomics_Round	R3	-0.0515242847817141	0.106279980908831	45	45	0.651578410035016	0.777447094660561
mz132.102094278949_rt360.81	Category	Plus	-0.0773057093034875	0.170086276645462	45	45	0.651803104909989	0.777538307477841
mz229.235758401149_rt1263.9915	Metabolomics_Round	R3	-0.390459970947676	0.811584264041084	45	45	0.651952747659353	0.777538307477841
mz320.131869320791_rt310.337	Metabolomics_Round	R3	-0.0558770799469948	0.123030700814985	45	45	0.652043624650917	0.777538307477841
mz124.087151250463_rt1345.542	Category	Plus	-0.0874393919078512	0.192524051983458	45	45	0.652042183437628	0.777538307477841
mz280.175924124936_rt1422.697	Metabolomics_Round	R3	-0.148543973605033	0.308438696587366	45	45	0.652022991413036	0.777538307477841
mz184.058243624767_rt588.339	Metabolomics_Round	R3	0.645339536016557	1.32785446845262	45	45	0.652233248595748	0.777578980204754
mz612.515620863353_rt1709.0235	Metabolomics_Round	R3	0.0598381903996352	0.131798168752234	45	45	0.652156431269287	0.777578980204754
mz413.141794084518_rt732.979	Category	Plus	0.0277380607818698	0.0610924223896891	45	45	0.652361971499941	0.77763973238758
mz261.144756256564_rt754.976	Category	Plus	0.0358319335693636	0.0789556240707249	45	45	0.652504773876161	0.777717251342266
mz374.108561619336_rt528.204	Category	Plus	0.0526532826392746	0.116126477550779	45	45	0.652801804080535	0.777978553307752
mz390.300550022777_rt1494.418	Category	Plus	-0.113672864348609	0.251227375415211	45	45	0.653258930172597	0.77843056502931
