MouseID	Promethion_Position	Batch	DateTime	VO2_M	VCO2_M	VH2O_M	kcal_hr_M	RER_M	VOC_M	H2_M	FoodInA_M	WaterInA_M	BodyMass_Mnz	PedSpeed_Mnz	PedMeters_M	PedMeters_R	AllMeters_M	AllMeters_R	XBreak_R	YBreak_R	ZBreak_R	EnviroTemp_M	EnviroRH_M	EnviroBP_M	EnviroLightlux_M	EnviroOccupancy_M	EnviroSound_M	Still_pct_M	Sleep_pct_M
6419	5	mB5	2021-05-27 09:33:45	1.767051	1.635219	0.2446614	0.52635	0.9243947	278.8949	2.973138	34.44165	15.54011	0	0.02296863	671.0684	16.64917	874.4704	18.54742	1123	1548	137	.	.	.	.	.	.	95.83334	95.83334
6419	5	mB5	2021-05-27 10:33:45	1.725076	1.64578	0.2227382	0.5171253	0.9624097	263.998	6.821597	34.44165	15.94425	0	0.016527	686.1044	13.68463	891.3882	15.89661	1398	1435	208	.	.	.	.	.	.	96.16666	96.16666
6419	5	mB5	2021-05-27 11:33:45	2.006329	1.766669	0.3426791	0.5916527	0.8791546	326.3596	108.0489	34.44165	16.50092	0	0.01208051	707.0167	14.8125	916.7782	19.52496	2163	2251	223	.	.	.	.	.	.	97.5	97.5
6419	5	mB5	2021-05-27 12:33:45	1.481006	1.168605	0.2601839	0.4277472	0.7872762	237.1723	98.1389	34.44165	16.51263	0	0.0120771	712.522	1.562317	924.5962	2.133118	449	326	26	.	.	.	.	.	.	100	100
6419	5	mB5	2021-05-27 13:33:45	1.646737	1.37052	0.2259209	0.4803351	0.8258935	186.3098	101.2291	34.44165	16.52817	0	0.01213207	714.9191	7.256958	927.7955	9.613464	1531	1184	142	.	.	.	.	.	.	98.63889	98.63889
6419	5	mB5	2021-05-27 14:33:45	1.455193	1.174167	0.2269077	0.4220126	0.7937605	252.9935	177.6943	34.44165	16.57242	0	0.01413108	720.8956	1.477966	935.895	2.060181	422	88	20	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-24 07:33:45	0.06584133	0.01676755	0.01629388	0.01668154	0.1847379	0.09542795	-27.92687	0	0	0	0.01366191	0.2790278	0.755	0.2853889	0.77	4	8	31	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-24 08:33:45	2.111571	1.830527	0.1849298	0.6207758	0.85477	967.4527	235.3814	0.1388745	0.05961836	0	0.02108901	22.35028	41.96662	24.29133	46.49353	2484	2976	1315	.	.	.	.	.	.	59.63889	51.33333
6417	3	mB5	2021-05-24 09:33:45	2.607967	2.30385	0.3504788	0.7695634	0.8840589	1334.374	252.8966	0.9032922	0.3609829	0	0.01669641	56.38828	26.96846	63.2568	31.52056	2076	2648	1246	.	.	.	.	.	.	46.52778	41.25
6417	3	mB5	2021-05-24 10:33:45	2.527511	2.308416	0.3897676	0.7508419	0.9128679	1242.017	159.4878	2.860449	0.8092585	0	0.01528801	81.17612	22.77877	92.64191	27.08631	1881	2517	1261	.	.	.	.	.	.	57.36111	53.11111
6417	3	mB5	2021-05-24 11:33:45	2.073712	1.726183	0.3157877	0.6048994	0.8269081	1046.267	113.599	3.096203	1.085735	0	0.01310686	96.96709	5.46373	111.5012	6.862457	699	780	57	.	.	.	.	.	.	97.36111	96.38889
6417	3	mB5	2021-05-24 12:33:45	1.598801	1.225539	0.2214011	0.4593792	0.7639995	826.8126	82.01646	3.096521	1.096311	0	0.00271225	97.9547	0.009994507	112.7663	0.06000519	12	31	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-24 13:33:45	1.480952	1.11067	0.1759833	0.4238899	0.7492931	774.8676	73.01151	3.096521	1.096311	0	0	97.95935	0	112.8226	0.01499939	16	5	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-24 14:33:45	1.873393	1.601094	0.2067672	0.5492311	0.8499717	828.8254	99.24196	3.315977	1.160317	0	0.01649479	102.63	7.000137	118.3707	8.369354	600	910	236	.	.	.	.	.	.	90.27778	90.27778
6417	3	mB5	2021-05-24 15:33:45	1.523046	1.251177	0.1756502	0.4431676	0.8197829	924.7314	179.2756	3.460058	1.283218	0	0.01998774	105.2462	0.415596	121.5089	0.4611816	28	25	0	.	.	.	.	.	.	99.61111	99.61111
6417	3	mB5	2021-05-24 16:33:45	1.502721	1.239129	0.1670759	0.437562	0.8191381	701.9866	96.44646	3.463975	1.314588	0	0.01711429	105.4638	2.221039	121.8613	2.955399	319	484	118	.	.	.	.	.	.	93.36111	92.75
6417	3	mB5	2021-05-24 17:33:45	1.881534	1.628718	0.206778	0.5529892	0.8614131	548.8425	76.68593	3.660544	1.427022	0	0.02154905	116.6628	10.64378	135.5144	13.23277	1152	1451	143	.	.	.	.	.	.	89.61111	89.02778
6417	3	mB5	2021-05-24 18:33:45	1.517796	1.243115	0.1771675	0.4413911	0.8172483	440.8046	54.94424	3.675975	1.435705	0	0.003034592	118.2609	0.01117706	138.1453	0.4540558	253	270	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-24 19:33:45	1.765257	1.434122	0.1556013	0.512581	0.8066909	414.0197	58.73084	3.706118	1.435705	0	0.01663111	118.7703	3.46991	139.1453	4.815186	834	841	155	.	.	.	.	.	.	94	92.44444
6417	3	mB5	2021-05-24 20:33:45	1.730471	1.53836	0.1702978	0.5112728	0.8885605	418.3886	76.68761	4.021428	1.522067	0	0.0136892	124.3697	3.217995	146.6578	4.365982	761	410	163	.	.	.	.	.	.	92.38889	92.38889
6417	3	mB5	2021-05-24 21:33:45	1.793609	1.618121	0.1466882	0.5314953	0.8947285	539.806	92.08549	4.068565	1.552391	0	0.01448445	125.7777	5.117783	148.859	7.069412	1268	880	256	.	.	.	.	.	.	86.91666	86.22222
6417	3	mB5	2021-05-24 22:33:45	2.673185	2.58362	0.2083761	0.8035504	0.9658338	716.0133	88.79269	5.620405	1.949803	0	0.01030367	135.442	9.875061	162.4172	15.11826	1935	2584	650	.	.	.	.	.	.	56.08333	54.58333
6417	3	mB5	2021-05-24 23:33:45	2.289494	2.141703	0.319305	0.6834973	0.9364536	964.3343	143.1017	6.440528	2.340165	0	0.01333814	147.7159	11.35956	179.7297	14.80386	1730	1744	630	.	.	.	.	.	.	72.38889	71.22222
6417	3	mB5	2021-05-25 00:33:45	1.388743	1.258536	0.2897338	0.4118985	0.9079387	909.7106	123.1116	6.556945	2.544561	0	0.002643585	151.309	0.03001404	184.5373	0.1199951	80	0	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 01:33:45	2.224523	2.032177	0.2762648	0.660866	0.9070753	841.2577	105.0974	7.067344	2.612215	0	0.01125222	153.5435	5.579651	187.994	9.045349	1207	2196	333	.	.	.	.	.	.	64.58334	61.86111
6417	3	mB5	2021-05-25 02:33:45	2.626201	2.569829	0.3424014	0.7915252	0.9781678	959.8593	120.5985	8.692966	3.290728	0	0.01014402	162.0375	9.856537	201.596	15.56607	1170	3589	664	.	.	.	.	.	.	35.66667	35.66667
6417	3	mB5	2021-05-25 03:33:45	2.603563	2.606658	0.343681	0.7886163	1.000876	1268.458	287.0917	11.23811	4.163566	0	0.008330143	169.3404	6.765594	214.7436	12.48924	892	3934	486	.	.	.	.	.	.	33.94444	31.02778
6417	3	mB5	2021-05-25 04:33:45	2.533334	2.460715	0.3990633	0.7623252	0.9708061	1162.965	232.0739	12.29524	4.584084	0	0.01335098	181.3183	14.35165	231.6049	18.37993	1361	2452	702	.	.	.	.	.	.	68.11111	66.41666
6417	3	mB5	2021-05-25 05:33:45	1.992041	1.892092	0.3548948	0.5965973	0.9506513	1270.921	326.4841	12.4065	4.899526	0	0.01823382	196.0855	12.97392	250.7141	16.5601	1615	1568	47	.	.	.	.	.	.	99.5	99.5
6417	3	mB5	2021-05-25 06:33:45	1.381465	1.323029	0.2172609	0.4144575	0.95774	950.8141	166.0267	12.4065	4.899841	0	0	200.8587	0	256.6668	0.03997803	32	14	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 07:33:45	1.776778	1.631719	0.2131632	0.5284179	0.9163482	934.0442	139.7238	12.54852	5.01335	0	0.01929197	207.422	10.12434	264.8963	12.57263	806	1879	130	.	.	.	.	.	.	88.66666	88.66666
6417	3	mB5	2021-05-25 08:33:45	1.414709	1.198067	0.1555178	0.4140259	0.846643	720.283	89.80145	12.63733	5.082806	0	0.003845215	211.0025	0.04251099	269.2982	0.2680664	128	146	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 09:33:45	2.235732	2.048865	0.2070104	0.664624	0.9159294	815.8906	150.4679	12.94325	5.295534	0	0.01176288	215.6032	9.450073	276.0698	13.00244	1448	2196	647	.	.	.	.	.	.	66.55556	62.83333
6417	3	mB5	2021-05-25 10:33:45	2.03355	1.929359	0.2345923	0.6088855	0.9498206	1128.294	298.7056	13.56884	5.719168	0	0.01852389	230.7415	14.11377	294.6504	17.32126	1578	1686	77	.	.	.	.	.	.	92.44444	92.44444
6417	3	mB5	2021-05-25 11:33:45	1.533996	1.383958	0.2123164	0.4545681	0.9047797	852.6891	139.2449	13.57129	5.745833	0	0.01094025	234.7964	0.5285339	300.3524	1.35257	430	360	2	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 12:33:45	1.484026	1.158639	0.1749608	0.4278002	0.782022	714.8594	92.81052	13.57129	5.745833	0	0.003646851	235.1431	0.07142639	301.4271	0.4372864	212	52	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 13:33:45	1.590459	1.311452	0.1467037	0.4631078	0.8202275	573.4018	76.21696	13.58145	5.754377	0	0.01495279	236.1339	4.453796	303.0641	6.240295	782	929	180	.	.	.	.	.	.	93.83334	93.19444
6417	3	mB5	2021-05-25 14:33:45	1.524807	1.311178	0.1605707	0.4475656	0.8568989	482.4586	56.34187	13.61306	5.78427	0	0.002909766	239.7206	0.09648132	308.6796	0.9412231	455	236	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 15:33:45	1.363973	1.117414	0.1386144	0.3966768	0.8220923	332.3367	50.11632	13.61306	5.78427	0	0.003262972	239.7591	0.05802917	309.0011	0.3825989	267	41	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 16:33:45	1.971499	1.70457	0.2075165	0.5792959	0.8578268	433.7502	72.33493	13.67766	5.872918	0	0.01646033	243.9681	11.01656	314.825	14.49756	1741	2022	254	.	.	.	.	.	.	88.02778	88.02778
6417	3	mB5	2021-05-25 17:33:45	1.464213	1.271197	0.2437858	0.4305844	0.8669394	480.4944	79.23878	13.7468	5.963827	0	0.02323623	251.2666	6.395264	324.3624	7.509003	721	624	6	.	.	.	.	.	.	97.52778	97.52778
6417	3	mB5	2021-05-25 18:33:45	1.667691	1.511896	0.2390279	0.4946716	0.9025113	440.7045	66.48144	13.77582	6.037639	0	0.01747027	259.5719	2.761536	334.5632	4.173126	829	752	81	.	.	.	.	.	.	99.02778	99.02778
6417	3	mB5	2021-05-25 19:33:45	2.073334	1.821279	0.2131515	0.6111205	0.879435	411.497	62.24242	14.0369	6.040437	0	0.01934592	261.0305	4.927063	337.8277	8.287384	1119	2042	215	.	.	.	.	.	.	76.91666	76.91666
6417	3	mB5	2021-05-25 20:33:45	2.103883	2.007246	0.2752936	0.630685	0.9574797	741.743	114.122	15.86362	6.331162	0	0.01427088	269.2289	5.872498	349.6503	8.187134	669	1418	414	.	.	.	.	.	.	71.41666	69.02778
6417	3	mB5	2021-05-25 21:33:45	1.472914	1.390024	0.2298977	0.4405272	0.9434012	714.7304	96.3294	15.96715	6.432465	0	0.002716064	270.7737	0.01000977	351.9549	0.5357361	316	490	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-25 22:33:45	2.443745	2.324971	0.3135031	0.7321329	0.9507348	862.0164	114.3067	16.52064	6.72848	0	0.0120507	274.9029	9.062805	358.8053	13.01389	1127	2540	644	.	.	.	.	.	.	54.41667	52.02778
6417	3	mB5	2021-05-25 23:33:45	2.626403	2.586377	0.3806737	0.7926713	0.9844789	1005.334	131.2077	18.41385	7.242059	0	0.01112885	284.3069	8.451202	372.5357	13.241	1215	2910	402	.	.	.	.	.	.	41.69444	39.91667
6417	3	mB5	2021-05-26 00:33:45	2.639723	2.599877	0.3648099	0.7967166	0.9848287	1363.309	337.6625	19.70945	7.928651	0	0.01246928	292.1546	8.741669	384.8947	13.28629	1241	2993	545	.	.	.	.	.	.	40.33333	40.33333
6417	3	mB5	2021-05-26 01:33:45	2.545487	2.536801	0.3413848	0.7702479	0.9960608	1405.727	357.8575	21.13322	8.484983	0	0.01164113	300.6452	6.680878	398.16	11.69537	1332	3740	513	.	.	.	.	.	.	43.97222	41.44444
6417	3	mB5	2021-05-26 02:33:45	2.572	2.563601	0.3493413	0.7782955	0.9966809	1235.923	227.0961	21.88803	8.870504	0	0.01064576	307.3628	7.73114	410.0292	13.03253	1557	3208	426	.	.	.	.	.	.	43.47222	38.91667
6417	3	mB5	2021-05-26 03:33:45	2.402894	2.37884	0.3758175	0.726048	0.9890898	1107.942	122.1356	23.30966	9.542809	0	0.01717792	319.0734	22.52753	426.7699	27.80371	2625	2945	361	.	.	.	.	.	.	70.58334	69.75
6417	3	mB5	2021-05-26 04:33:45	1.774681	1.760277	0.338147	0.5364531	0.9919938	1021.372	126.93	23.4684	9.777509	0	0.01048088	334.7778	2.717621	445.9629	3.924377	420	812	72	.	.	.	.	.	.	97.13889	97.13889
6417	3	mB5	2021-05-26 05:33:45	1.420001	1.375301	0.2621194	0.4270383	0.9677642	894.5631	117.2882	23.49167	9.842649	0	0	336.6935	0	448.4261	0.03500366	2	17	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 06:33:45	1.417746	1.329147	0.1641504	0.4234424	0.9357626	725.3329	95.32494	23.49167	9.842649	0	0.003408432	336.715	0.05023193	448.6222	0.4006958	80	403	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 07:33:45	1.375654	1.182313	0.1303268	0.4037455	0.85966	638.303	81.85332	23.49167	9.842649	0	0.002708435	336.7481	0.009979248	448.9305	0.1412659	28	71	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 08:33:45	2.155018	1.941564	0.1893526	0.6384178	0.8999189	853.2059	123.6941	24.03426	9.941469	0	0.013804	341.4796	11.32306	455.3094	15.11108	1237	2816	474	.	.	.	.	.	.	52.05556	47.47222
6417	3	mB5	2021-05-26 09:33:45	2.155869	2.025638	0.2663468	0.6441982	0.9392602	954.2307	232.3538	24.59037	10.30189	0	0.01789835	356.8044	17.8812	474.7946	21.70438	1288	2481	336	.	.	.	.	.	.	76.47222	74.05556
6417	3	mB5	2021-05-26 10:33:45	1.580988	1.459666	0.2435399	0.4707039	0.9189844	857.1701	136.519	24.61884	10.52611	0	0.01030915	366.2098	0.2842407	486.6796	0.9989014	313	299	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 11:33:45	1.36561	1.140796	0.2036039	0.3986153	0.8356948	745.1709	93.62563	24.61884	10.52611	0	0.002708435	366.2468	0.009979248	486.8332	0.07751465	15	26	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 12:33:45	1.751807	1.530145	0.2220309	0.5157728	0.8724098	792.4697	101.3267	24.6382	10.61757	0	0.01513614	372.1025	9.801483	494.3818	12.50296	1169	1682	131	.	.	.	.	.	.	91.58334	91.58334
6417	3	mB5	2021-05-26 13:33:45	1.389772	1.120293	0.2039903	0.4029682	0.8058414	604.5795	84.32491	24.64938	10.67687	0	0.003231049	376.0616	0.02380371	499.5397	0.3331909	200	25	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 14:33:45	1.391847	1.091478	0.1579579	0.4015465	0.78449	567.2798	58.20691	24.64938	10.67687	0	0.003233966	376.1003	0.05148315	499.8235	0.2445984	168	12	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 15:33:45	1.762199	1.559495	0.1609405	0.5201776	0.8831487	474.6413	78.83793	24.67341	10.78535	0	0.01676019	380.4362	7.143555	505.7557	9.643097	1420	1385	33	.	.	.	.	.	.	96.13889	96.13889
6417	3	mB5	2021-05-26 16:33:45	1.348876	1.235437	0.1444803	0.4009389	0.915434	464.1861	83.92449	24.69104	10.87989	0	0.003163955	383.2775	0.05117798	509.7242	0.3876038	204	41	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 17:33:45	1.938541	1.764822	0.1682549	0.5755008	0.9082075	459.2217	80.21438	24.69766	10.97148	0	0.01351843	385.9888	7.104828	514.2392	10.89621	2172	1766	90	.	.	.	.	.	.	95.55556	95.55556
6417	3	mB5	2021-05-26 18:33:45	1.579727	1.510189	0.2308058	0.4737583	0.9535442	617.2263	112.5575	24.70318	11.05178	0	0.003580729	390.498	0.1582947	521.469	1.297668	628	526	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-26 19:33:45	2.121409	1.921	0.244603	0.629106	0.9069022	577.3101	92.86481	24.78697	11.0786	0	0.01256431	391.8483	3.932251	525.0445	7.828003	1813	2155	182	.	.	.	.	.	.	78.33334	78.33334
6417	3	mB5	2021-05-26 20:33:45	1.809211	1.596051	0.2847344	0.53372	0.8738762	691.2488	73.91795	25.04385	11.1512	0	0.01489137	399.3509	5.512238	536.038	7.025024	751	825	363	.	.	.	.	.	.	83.88889	83.88889
6417	3	mB5	2021-05-26 21:33:45	2.381267	2.196362	0.2916302	0.7088249	0.9152516	727.1413	78.85376	25.2062	11.23621	0	0.0134856	402.7232	7.066254	541.3871	10.81409	1814	1731	338	.	.	.	.	.	.	74.11111	73.52778
6417	3	mB5	2021-05-26 22:33:45	2.615561	2.529428	0.358644	0.7863285	0.9665365	1020.994	129.2272	26.86741	11.82284	0	0.01489091	411.158	7.180023	553.8986	11.11108	1170	2809	406	.	.	.	.	.	.	45.94444	38.83333
6417	3	mB5	2021-05-26 23:33:45	2.156606	2.104096	0.3498878	0.6495788	0.9769001	1537.522	380.3676	27.59985	12.39048	0	0.01501782	419.6724	6.777283	566.1939	9.287598	862	1519	191	.	.	.	.	.	.	79.55556	77.36111
6417	3	mB5	2021-05-27 00:33:45	2.293154	2.228797	0.3285492	0.6901421	0.9724209	1438.665	359.4204	27.8702	12.67509	0	0.0133622	423.0607	5.249756	571.6515	8.685974	1384	2135	211	.	.	.	.	.	.	64.05556	61.72222
6417	3	mB5	2021-05-27 01:33:45	2.644088	2.624116	0.3482789	0.7993572	0.9927502	1273.273	247.6431	28.90544	13.395	0	0.0161662	429.8217	7.583374	582.5836	11.75043	866	3481	441	.	.	.	.	.	.	30.33333	30.25
6417	3	mB5	2021-05-27 02:33:45	2.628188	2.601905	0.3645058	0.7941238	0.9896506	1363.708	245.5748	29.68607	13.96142	0	0.01314816	438.1563	8.206329	594.85	12.02673	1384	2563	718	.	.	.	.	.	.	44.83333	42.52778
6417	3	mB5	2021-05-27 03:33:45	2.572825	2.532434	0.3533494	0.7764224	0.9837344	1224.104	170.9088	30.07838	14.58489	0	0.01869185	451.64	19.90686	611.9355	23.23303	1864	1808	620	.	.	.	.	.	.	83.80556	83.08334
6417	3	mB5	2021-05-27 04:33:45	1.70036	1.673476	0.2894771	0.513119	0.9844852	1019.85	66.27502	30.08286	14.95642	0	0.01195644	463.6891	1.753296	626.4904	2.836792	626	274	15	.	.	.	.	.	.	98.88889	98.88889
6417	3	mB5	2021-05-27 05:33:45	1.805528	1.743254	0.2741566	0.5426174	0.9614815	1007.36	90.88856	30.10855	15.08107	0	0.01664835	468.5033	5.940887	632.8756	7.780945	820	1155	73	.	.	.	.	.	.	91.44444	90.80556
6417	3	mB5	2021-05-27 06:33:45	1.387299	1.317651	0.1634429	0.4154799	0.9500755	931.0276	84.91867	30.11301	15.09548	0	0.01576565	469.9082	2.488647	634.8735	3.058655	344	366	97	.	.	.	.	.	.	97.94444	97.94444
6417	3	mB5	2021-05-27 07:33:45	1.697966	1.55127	0.21712	0.5044433	0.9140174	639.192	35.81076	30.13433	15.1014	0	0.02049406	476.6579	9.756042	643.0797	11.42255	856	904	178	.	.	.	.	.	.	95.22222	95.22222
6417	3	mB5	2021-05-27 08:33:45	1.329248	1.126186	0.2176308	0.3890476	0.8485184	385.5869	38.70729	30.14079	15.11681	0	0.002716064	481.9584	0.01000977	649.1008	0.08074951	24	26	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-27 09:33:45	1.745441	1.474837	0.1910316	0.5105973	0.7116864	188.4876	6.86975e-05	30.21811	15.21729	0	0.02159301	487.6286	24.5889	655.8633	27.69464	1596	1936	370	.	.	.	.	.	.	67.55556	65.25
6417	3	mB5	2021-05-27 10:33:45	2.198483	1.782156	0.3544352	0.6381173	0.810296	234.5378	0	30.33313	15.51047	0	0.01903834	526.4063	37.54141	698.6784	41.56433	2467	2261	1178	.	.	.	.	.	.	80.83334	79.55556
6417	3	mB5	2021-05-27 11:33:45	1.863208	1.423682	0.2955649	0.5350496	0.7638578	168.7701	4.888988	30.33606	15.88148	0	0.01241418	549.4824	8.601074	725.5208	11.38104	1110	1574	260	.	.	.	.	.	.	96.55556	96.55556
6417	3	mB5	2021-05-27 12:33:45	1.462636	1.045881	0.1886279	0.4152594	0.7139038	112.891	1.01698	30.33637	15.90113	0	0.014261	553.8634	1.611084	731.2319	1.963074	104	218	24	.	.	.	.	.	.	98.94444	98.94444
6417	3	mB5	2021-05-27 13:33:45	1.360669	1.000201	0.148556	0.3881172	0.7357171	79.27798	9.297016	30.33637	15.90288	0	0.004374913	554.3313	0.05749512	731.9294	0.4162598	66	250	0	.	.	.	.	.	.	100	100
6417	3	mB5	2021-05-27 14:33:45	0.6069047	0.4641991	0.04557653	0.1743129	0.7560831	26.26329	4.631604	30.33637	15.90288	0	0.0147499	556.776	2.798767	735.3242	3.640381	138	596	88	.	.	.	.	.	.	100	100
6415	15	mB5	2021-05-24 07:33:45	0.1305188	0.1213963	0.01232039	0.03891832	0.1507041	-11.19933	-7.563151	0	0	0	0.02752143	0.6382236	8.892638	0.6787997	9.44066	478	418	110	.	.	.	.	.	.	89.94444	85.05556
6415	15	mB5	2021-05-24 08:33:45	2.136737	1.984379	0.2726497	0.6369361	0.930222	312.2688	2.825866	0.04282241	0.01080925	0	0.01792206	31.16465	39.4886	34.54064	45.01363	3082	3248	1399	.	.	.	.	.	.	25.16667	6.777778
6415	15	mB5	2021-05-24 09:33:45	2.136669	1.955928	0.3804174	0.6350321	0.9150087	643.1067	42.04417	0.3152751	0.140495	0	0.01426259	59.5722	22.4581	68.0395	27.28933	2267	2652	904	.	.	.	.	.	.	26.75	8.166667
6415	15	mB5	2021-05-24 10:33:45	2.006171	1.897019	0.3386749	0.6002653	0.9452911	549.2023	56.96768	0.7284285	0.454648	0	0.01296611	78.78134	16.253	92.34832	21.63526	2285	2675	581	.	.	.	.	.	.	24.02778	4.416667
6415	15	mB5	2021-05-24 11:33:45	1.529272	1.441047	0.2461162	0.4572395	0.9434428	545.6949	60.68987	0.8383629	0.5597832	0	0.01102617	89.34248	2.375328	106.7092	3.67527	693	589	6	.	.	.	.	.	.	82.66666	68.61111
6415	15	mB5	2021-05-24 12:33:45	1.441881	1.30314	0.1695867	0.4274236	0.9024429	400.0852	53.53963	0.842664	0.5628995	0	0.01260967	90.03038	3.214523	107.8091	4.527283	548	753	129	.	.	.	.	.	.	78.38889	71.16666
6415	15	mB5	2021-05-24 13:33:45	1.425508	1.291566	0.1745473	0.4227841	0.9044735	467.0887	71.75307	0.9122497	0.5775734	0	0.01163894	94.41425	1.749825	114.1368	2.706848	436	646	5	.	.	.	.	.	.	86.66666	76.05556
6415	15	mB5	2021-05-24 14:33:45	1.343915	1.141523	0.1495505	0.3935336	0.8487821	370.5597	53.98877	0.9153364	0.577666	0	0.006130981	94.53815	0.3218842	114.5213	1.166107	575	313	112	.	.	.	.	.	.	83.30556	76.86111
6415	15	mB5	2021-05-24 15:33:45	1.470576	1.345268	0.1539942	0.4370044	0.9160132	413.7185	60.54225	1.110094	0.5846342	0	0.01123733	96.71449	2.086128	118.8634	3.957283	723	951	165	.	.	.	.	.	.	72.47222	60.27778
6415	15	mB5	2021-05-24 16:33:45	1.289454	1.104477	0.1241945	0.3781973	0.8567526	323.2474	42.72918	1.123797	0.5861194	0	0.003392537	96.93067	0.03749847	119.6455	0.2890015	352	12	0	.	.	.	.	.	.	97.5	93.63889
6415	15	mB5	2021-05-24 17:33:45	1.483048	1.290828	0.148345	0.4363409	0.8663323	320.5985	47.26752	1.168784	0.5929003	0	0.008457492	97.97035	2.249077	122.0352	4.779221	1342	1264	68	.	.	.	.	.	.	64.36111	41.22222
6415	15	mB5	2021-05-24 18:33:45	1.285994	1.079433	0.1689025	0.3757174	0.8396593	378.256	49.34978	1.22069	0.5999129	0	0.01077387	99.42116	0.5020142	124.9483	0.8318939	259	64	0	.	.	.	.	.	.	95.66666	92
6415	15	mB5	2021-05-24 19:33:45	1.83183	1.611029	0.1921696	0.5400624	0.8778051	397.666	47.35524	1.798806	0.6499124	0	0.01290419	102.1753	7.801819	129.6202	11.65044	1630	1953	442	.	.	.	.	.	.	73.05556	71.52778
6415	15	mB5	2021-05-24 20:33:45	1.571155	1.532558	0.1913468	0.4732159	0.9782181	365.7353	36.79432	2.477482	0.9148798	0	0.01186682	110.2321	3.176727	140.981	4.737732	685	951	204	.	.	.	.	.	.	90.16666	90.16666
6415	15	mB5	2021-05-24 21:33:45	1.522003	1.492095	0.1716268	0.4589083	0.979885	301.4645	35.64591	2.651009	0.9258091	0	0.009552917	113.0391	4.225891	145.4587	6.531281	694	1248	82	.	.	.	.	.	.	91.80556	91.80556
6415	15	mB5	2021-05-24 22:33:45	1.696284	1.602099	0.180047	0.5074186	0.9482818	310.7737	24.21621	2.802249	0.9473287	0	0.009205755	115.5362	3.223541	149.9434	6.17662	1408	1476	296	.	.	.	.	.	.	81.13889	79.47222
6415	15	mB5	2021-05-24 23:33:45	1.966786	1.906592	0.2449494	0.5915877	0.9683857	432.3717	42.25876	3.804497	1.243043	0	0.01054238	121.5916	8.036598	159.7857	11.91013	838	2651	463	.	.	.	.	.	.	38.19444	32.13889
6415	15	mB5	2021-05-25 00:33:45	2.013943	1.988526	0.2618855	0.6081756	0.986563	354.3284	80.82359	4.365192	1.694027	0	0.01068285	131.4863	9.075592	174.021	13.39426	1257	2448	624	.	.	.	.	.	.	58.80556	57.52778
6415	15	mB5	2021-05-25 01:33:45	1.597855	1.549147	0.2318145	0.4806301	0.9704033	-136.1183	41.48357	4.58825	1.864613	0	0.006116096	136.0359	0.8884583	181.4504	1.955658	193	503	50	.	.	.	.	.	.	96.86111	96.86111
6415	15	mB5	2021-05-25 02:33:45	1.550626	1.467411	0.1755887	0.4640385	0.9485027	-453.561	25.6482	4.725669	1.864613	0	0.006133951	136.3518	1.095184	182.3423	2.444702	441	887	26	.	.	.	.	.	.	96	96
6415	15	mB5	2021-05-25 03:33:45	1.675579	1.572607	0.206779	0.5005656	0.9387625	-581.0083	21.71472	5.544674	2.048803	0	0.00872396	139.9583	3.865234	188.4454	6.352676	1248	991	106	.	.	.	.	.	.	91.30556	91.30556
6415	15	mB5	2021-05-25 04:33:45	1.589802	1.433361	0.1964695	0.4710424	0.9016126	-176.3962	33.64006	5.596361	2.089652	0	0.006968281	142.1455	2.396622	192.6932	4.465195	820	1064	31	.	.	.	.	.	.	91.72222	90.75
6415	15	mB5	2021-05-25 05:33:45	1.588575	1.520466	0.1988911	0.4765326	0.9545484	-17.69972	39.41836	5.826761	2.207627	0	0.01046597	144.2354	0.9398041	196.5529	1.836441	256	472	966	.	.	.	.	.	.	83.44444	83.44444
6415	15	mB5	2021-05-25 06:33:45	1.160074	1.053341	0.1388575	0.3442108	0.9076894	260.5754	35.4485	5.842872	2.230704	0	0	144.4216	0	196.8395	0	61	0	745	.	.	.	.	.	.	100	100
