MouseID	Deriv	S_2MetButyrate	Acetate	Butyrate	Caproate	Isobutyrate	Isovalerate	Propionate	Valerate	weight_CC_g	Extraction_round	Total_SCFA	Total_BCFA
6342	D13	0.223945083909181	65.1854379269496	6.72600254195459	0.0564459131293188	1.27720190029615	0.569317448173741	15.9181153504442	0.214737433366239	0.1013	E3	88.100739165844	2.07046443237907
6343	D1	0.310878610240334	33.3488146708464	2.75399487983281	0.0569425182863114	0.726786666666667	0.416549420062696	4.4146262800418	0.0854060606060606	0.0957	E1	40.6597844096134	1.4542146969697
6344	D7	0.617643077994429	34.5790089879294	4.12159564531105	0.0410046053853296	1.07254060817084	0.857903175487465	10.7373058310121	0.140678885793872	0.1077	E2	49.6195939554318	2.54808686165274
6345	D13	0.723406837524178	28.0336090473888	3.48019059477756	0.0274800290135396	1.12547938588008	0.966403147969052	9.0625777417795	0.195847790135396	0.1034	E2	40.7997052030948	2.81528937137331
6346	D13	0.0456469238377844	22.7487376211672	1.83665174579624	0.0379497527200791	0.207735440158259	0.180365108803165	3.5068734322453	0.0907777942631058	0.1011	E2	28.2209903461919	0.433747472799209
6347	D14	0.614750216748768	34.7185373103448	3.51911890640394	0.0688633103448276	1.05609962068966	0.842750527093596	13.5340360788177	0.208032773399015	0.1015	E3	52.0485883793103	2.51360036453202
6348	D8	0.3899266437684	14.5183754023553	2.25199550049068	0.0492563297350343	0.481226133464181	0.372704553483808	2.34206420019627	0.0414262659470069	0.1019	E2	19.2031176987242	1.24385733071639
6349	D13	0.258530300678952	38.1638830310378	3.64978576624636	0.0375942095053346	0.772683433559651	0.488373806983511	9.4743394228904	0.139515635305529	0.1031	E2	51.4651180649854	1.51958754122211
6351	D5	0.46454358643744	27.7837280372493	4.80290601719198	0.0601832569245463	0.502736103151862	0.460172244508118	4.66207405444126	0.108378892072588	0.1047	E2	37.4172702578797	1.42745193409742
6355	D5	0.213458783120707	50.4035498822375	4.21636863101079	0.0372265161923454	0.661182958783121	0.506046982335623	10.6552988469087	0.139975544651619	0.1019	E2	65.452419421001	1.38068872423945
6356	D8	0.116376485963214	38.5929924927396	3.03386414811229	0.0369023620522749	0.521477836398838	0.304489782187802	10.0898257018393	0.152653785091965	0.1033	E2	51.9062384898354	0.942344104549855
6357	D7	0.274665497584541	25.3084468405797	2.38225344444444	0.0348036328502415	0.677491777777778	0.467555758454106	6.66887768599034	0.0490370821256039	0.1035	E2	34.4434186859903	1.41971303381643
6359	D3	0.505921471442401	63.549881214908	4.62195853339787	0.0578178799612778	1.07257801548887	0.718939757986447	13.924532124879	0.145271364956438	0.1033	E1	82.2994611181026	2.29743924491772
6370	D6	0.244022652043868	27.1909576919242	3.89359521435693	0.0682855832502492	0.690399361914257	0.510065319042871	7.21766953140578	0.118307916251246	0.1003	E2	38.4888159371884	1.444487333001
6371	D11	0.22272320662768	32.0976988157895	16.0006702192982	0.0360099025341131	0.587723211500975	0.37411533625731	7.35649839668616	0.210054580896686	0.1026	E2	55.7009319152047	1.18456175438597
6375	D15	0.353469823182711	32.1285053880157	3.29647188113949	0.0428047937131631	0.651729184675835	0.537059027504912	11.4360748870334	0.166225098231827	0.1018	E3	47.0700820481336	1.54225803536346
6376	D8	0.10415592039801	29.0827801144279	1.4830917960199	0.0388732736318408	0.413673174129353	0.220586835820895	6.33323763681592	0.094378776119403	0.1005	E2	37.0323615970149	0.738415930348259
6378	D16	0.249466492610837	18.9938093694581	1.73075692610837	0.062115684729064	0.647106527093596	0.364167064039409	6.63643139408867	0.0741616748768473	0.1015	E3	27.4972750492611	1.26074008374384
6380	D15	0.280177279046673	29.8333413306852	2.6089550347567	0.0522227209533267	0.608711509433962	0.419244826216485	10.0273952730884	0.183936593843098	0.1007	E3	42.7058509533267	1.30813361469712
6381	D4	0.377257730696798	31.1036171986817	3.06799013653484	0.0613327871939736	0.834103210922787	0.508809392655367	9.92946185028248	0.176645649717514	0.1062	E1	44.3390476224105	1.72017033427495
6382	D13	0.359003688286544	29.6956424394966	2.37472144724105	0.0444284607938045	0.836151302032914	0.552394152952565	8.57717745401743	0.144610542110358	0.1033	E3	40.8365803436592	1.74754914327202
6383	D12	0.0898266793168881	25.0135125189753	5.02474827324478	0.0261985910815939	0.321605977229602	0.228402898481973	4.70647842979127	0.110745540796964	0.1054	E2	34.8816833538899	0.639835555028463
6385	D15	0.441250498046875	14.993761015625	1.286748203125	0.051058671875	0.87268251953125	0.613614296875	5.61183775878906	0.0756710546875	0.1024	E3	22.0190767041016	1.92754731445312
6386	D6	0.33939125	25.9803424902344	14.4133701220703	0.055406396484375	0.406837236328125	0.445963833007812	4.572623828125	0.1825587109375	0.1024	E2	45.2043015478516	1.19219231933594
6387	D15	0.401512009756098	27.4214711463415	5.58345589756098	0.0970462243902439	0.700849531707317	0.496543268292683	9.46665808780488	0.11972872195122	0.1025	E3	42.6883600780488	1.5989048097561
6388	D3	1.15403612440191	34.0181900813397	21.0966861339713	0.0798763540669856	1.59575472727273	1.41191527751196	8.60803771770335	0.417563875598086	0.1045	E1	64.2203541626794	4.1617061291866
6389	D4	0	41.7735290785645	2.79987417555771	0.0481002230843841	0.550844912706111	0.269216425800194	10.44503028613	0.0609942580019399	0.1031	E2	55.1275280213385	0.820061338506305
6391	D5	0.155584656188605	34.2854783939096	13.9688425687623	0.082697652259332	0.383525088408644	0.250343801571709	4.91356233791749	0.132457180746562	0.1018	E2	53.3830381335953	0.789453546168959
6392	D13	0.164382729885057	30.0627808189655	8.05937262452107	0.0613717049808429	0.105054636015326	0.0587462931034483	2.5913587164751	0.0418199712643678	0.1044	E2	40.8167038362069	0.328183659003831
6395	D9	0.30541563546798	47.3876235172414	17.1861824630542	0.0532754187192118	0.868956433497537	0.404868463054187	7.28296127586207	0.169220965517241	0.1015	E2	72.0792636403941	1.5792405320197
6396	D9	0.561510009737098	26.2228558909445	11.643827624148	0.0658451801363194	0.897628393378773	0.562044109055502	6.18525997078871	0.135791830574489	0.1027	E2	44.253580496592	2.02118251217137
6397	D4	0.697789133858268	24.0453456594488	8.10013344488189	0.052905157480315	1.002836875	0.810618105314961	7.06012285925197	0.208917598425197	0.1016	E2	39.4674247194882	2.51124411417323
6398	D12	0.45323315227934	18.6930652812803	9.09758922405432	0.05610101842871	0.835419578079534	0.508204296799224	4.53873547526673	0.195917061105723	0.1031	E2	32.5814080601358	1.7968570271581
6399	D15	0.568817844311377	21.7944513023952	9.14219231037924	0.0885950499001996	0.931537150698603	0.701134256487026	5.58305528443114	0.240523093812375	0.1002	E3	36.8488170409182	2.20148925149701
6400	D8	0.392758670634921	25.8195764434524	7.6173626140873	0.0550705952380952	0.779479017857143	0.435825347222222	5.33063846230159	0.177365808531746	0.1008	E2	39.0000139236111	1.60806303571429
6402	D15	0.495199410609037	32.0675123231827	14.3414769990177	0.0735615618860511	1.11353944007859	0.564688791748526	8.05057590373281	0.178196935166994	0.1018	E3	54.7113237229863	2.17342764243615
6403	D5	0.442125505836576	20.1329469552529	6.90618016050584	0.0622201750972763	0.717595758754864	0.509942874513619	5.00528690175097	0.154095486381323	0.1028	E2	32.2607296789883	1.66966413910506
6404	D1	1.11060110294118	49.5474516715686	12.1216197892157	0.108341480392157	2.26102455882353	1.53370334803922	11.407371877451	0.314340382352941	0.102	E1	73.4991252009804	4.90532900980392
6405	D3	0.658717607655502	30.3481247559809	11.3767015023923	0.0700367942583732	0.870705674641148	0.661109559808612	7.50838023923445	0.255449320574163	0.1045	E1	49.5586926124402	2.19053284210526
6406	D1	0.634616617502458	44.0700478072763	23.5995025024582	0.0821438249754179	1.16995206489676	0.696169203539823	9.84310600786628	0.402564896755162	0.1017	E1	77.9973650393314	2.50073788593904
6408	D1	0.663722715686275	28.4921158382353	9.05814107352941	0.0668927647058824	1.08161307352941	0.722941289215686	7.27956371078431	0.185656455882353	0.102	E1	45.0823698431373	2.46827707843137
6409	D2	0.526266605461394	34.1952063794727	13.9352631544256	0.0752642937853107	0.830993653483992	0.587253399246704	6.8933156779661	0.277748088512241	0.1062	E1	55.376797594162	1.94451365819209
6410	D9	0.56497619257087	19.8058365933529	5.96709397849462	0.0842285923753666	0.679589701857283	0.544244198435973	5.11450464809384	0.191295659824047	0.1023	E2	31.1629594721408	1.78881009286413
6411	D1	0.746614848484848	31.5549821212121	11.2911424633431	0.0738829618768328	1.05170305962854	0.785334413489736	8.18462620723363	0.27625765884653	0.1023	E1	51.3808914125122	2.58365232160313
6412	D11	0.294582358402971	36.8747616109564	5.91145878365831	0.0575350417827298	0.888840575673166	0.457507381615599	7.46609345868152	0.142514150417827	0.1077	E2	50.4523630454967	1.64093031569174
6415	D14	0.161017674876847	38.2028996403941	5.34601484236453	0.0832529753694581	0.640816256157635	0.439737118226601	10.4814365812808	0.176630295566502	0.1015	E3	54.2902343349754	1.24157104926108
6416	D10	0.502911441314554	25.4073821596244	5.91902119248826	0.047027558685446	0.559905455399061	0.498293971830986	5.48480836150235	0.179406563380282	0.1065	E2	37.0376458356808	1.5611108685446
6417	D1	0.813837528089888	16.6674324906367	2.83523844101124	0.0660780617977528	1.08360868445693	0.967050646067416	6.82604503277153	0.108997696629213	0.1068	E1	26.5037917228464	2.86449685861423
6418	D15	0.217667599206349	37.9621540873016	2.16458103670635	0.0446456746031746	0.369348492063492	0.165001656746032	3.17768797123016	0.028167628968254	0.1008	E3	43.3772363988095	0.752017748015873
6419	D10	0.137767072463768	40.8744525652174	3.29206243478261	0.0448058550724638	0.606429280193237	0.28907868115942	9.94049584541063	0.0913028405797102	0.1035	E2	54.2431195410628	1.03327503381643
6420	D11	0.386462024952015	12.8676436612284	0.709660350287908	0.0393769481765835	0.465986199616123	0.49483160268714	0.877159736084453	0.035478056621881	0.1042	E2	14.5293187523992	1.34727982725528
6421	D13	0.317483835480674	42.7691029484638	17.8256010951437	0.0635309316154608	0.674763731417245	0.46430510901883	7.55627490584737	0.222953696729435	0.1009	E3	68.4374635777998	1.45655267591675
6423	D16	0.341894432589719	17.877045528613	2.0403023957323	0.0549905916585839	0.623959078564501	0.635761028128031	6.98699196896217	0.0702713482056256	0.1031	E3	27.0296018331717	1.60161453928225
6425	D15	0.228953107344633	29.5552296986817	2.6590220527307	0.0637353860640301	0.46795672787194	0.340930536723164	10.0680946280603	0.0802384651600753	0.1062	E3	42.4263202306968	1.03784037193974
6427	D10	0.152776221335992	27.0756541176471	2.76681377367896	0.0529288833499501	0.567236131605184	0.277032268195414	7.23287584745763	0.0961774875373878	0.1003	E2	37.224450109671	0.99704462113659
6428	D2	0.688143968871595	56.5473698103113	12.2842020525292	0.0944188715953307	1.21196117217899	0.868857373540856	12.5202017850195	0.225532689688716	0.1028	E1	81.671725209144	2.76896251459144
6429	D6	0.275436728880157	30.5821169007859	3.09875756876228	0.0427953438113949	0.5331046021611	0.468394233791748	9.65074126719057	0.127949356581532	0.1018	E2	43.5023604371316	1.27693556483301
6430	D1	0.877300780632411	35.097856694664	8.57509259387352	0.0939722134387352	1.47691102272727	1.06130261857708	9.8897746541502	0.223176936758893	0.1012	E1	53.8798730928854	3.41551442193676
6432	D3	0.143940276981853	41.1756427268386	3.18769285577841	0.0693578127984718	0.721425711556829	0.313355768863419	13.1730475549188	0.154866122254059	0.1047	E1	57.7606070725883	1.1787217574021
6433	D9	0.200011709233792	31.2228191404715	2.67161143418468	0.0586888113948919	0.608101586444008	0.297760166994106	7.94738064341847	0.110466385068762	0.1018	E2	42.0109664145383	1.10587346267191
6434	D13	0.317748146718147	36.3201337789575	3.98793704150579	0.123860337837838	0.824410294401544	0.431738894787645	9.15445962355212	0.1344536003861	0.1036	E3	49.7208443822394	1.57389733590734
6435	D10	0.304067420318725	39.0375793675299	3.70589604083665	0.0915286752988048	0.875188361553785	0.421018182270916	8.52654578685259	0.170355986055777	0.1004	E2	51.5319058565737	1.60027396414343
6436	D11	0.262032792706334	19.0433094385797	2.11142825335893	0.0645112188099808	0.596372653550864	0.335330115163148	7.13659394433781	0.110317408829175	0.1042	E2	28.4661602639155	1.19373556142035
6437	D16	0.469008765915769	24.3951550636631	3.00710370225269	0.108377796278159	0.917567404505387	0.712967962781587	8.96721154260529	0.172653241919687	0.1021	E3	36.6505013467189	2.09954413320274
